date,store_nbr,transactions
2017-07-21,53,1108
2017-07-21,54,676
2017-07-22,1,1333
2017-07-22,2,1968
2017-07-22,3,3457
2017-07-22,4,1553
2017-07-22,5,1224
2017-07-22,6,2008
2017-07-22,7,1828
2017-07-22,8,2834
2017-07-22,9,2019
2017-07-22,10,999
2017-07-22,11,2182
2017-07-22,12,1239
2017-07-22,13,1058
2017-07-22,14,1449
2017-07-22,15,1255
2017-07-22,16,788
2017-07-22,17,1568
2017-07-22,18,1212
2017-07-22,19,1492
2017-07-22,20,1797
2017-07-22,21,1235
2017-07-22,22,768
2017-07-22,23,1016
2017-07-22,24,2006
2017-07-22,25,1438
2017-07-22,26,534
2017-07-22,27,1707
2017-07-22,28,1308
2017-07-22,29,1132
2017-07-22,30,758
2017-07-22,31,1378
2017-07-22,32,687
2017-07-22,33,954
2017-07-22,34,2239
2017-07-22,35,728
2017-07-22,36,1152
2017-07-22,37,1572
2017-07-22,38,1904
2017-07-22,39,1559
2017-07-22,40,1387
2017-07-22,41,1379
2017-07-22,42,1410
2017-07-22,43,1553
2017-07-22,44,5233
2017-07-22,45,4406
2017-07-22,46,4187
2017-07-22,47,4218
2017-07-22,48,3417
2017-07-22,49,3151
2017-07-22,50,3161
2017-07-22,51,1705
2017-07-22,52,2629
2017-07-22,53,1308
2017-07-22,54,876
2017-07-23,1,547
2017-07-23,2,1785
2017-07-23,3,3453
2017-07-23,4,1464
2017-07-23,5,1216
2017-07-23,6,1976
2017-07-23,7,1548
2017-07-23,8,2753
2017-07-23,9,1937
2017-07-23,10,836
2017-07-23,11,2213
2017-07-23,12,1152
2017-07-23,13,837
2017-07-23,14,928
2017-07-23,15,953
2017-07-23,16,782
2017-07-23,17,1623
2017-07-23,18,1196
2017-07-23,19,1076
2017-07-23,20,2150
2017-07-23,21,1472
2017-07-23,22,728
2017-07-23,23,919
2017-07-23,24,1516
2017-07-23,25,1523
2017-07-23,26,496
2017-07-23,27,1876
2017-07-23,28,1265
2017-07-23,29,1093
2017-07-23,30,616
2017-07-23,31,1533
2017-07-23,32,543
2017-07-23,33,912
2017-07-23,34,1969
2017-07-23,35,846
2017-07-23,36,1200
2017-07-23,37,1126
2017-07-23,38,1787
2017-07-23,39,1519
2017-07-23,40,1214
2017-07-23,41,1460
2017-07-23,42,1291
2017-07-23,43,1480
2017-07-23,44,5294
2017-07-23,45,4557
2017-07-23,46,4344
2017-07-23,47,4368
2017-07-23,48,3885
2017-07-23,49,3262
2017-07-23,50,3111
2017-07-23,51,1576
2017-07-23,52,2722
2017-07-23,53,1316
2017-07-23,54,926
2017-07-24,1,1807
2017-07-24,2,1840
2017-07-24,3,2989
2017-07-24,4,1282
2017-07-24,5,1265
2017-07-24,6,1662
2017-07-24,7,1753
2017-07-24,8,2606
2017-07-24,9,1876
2017-07-24,10,868
2017-07-24,11,2184
2017-07-24,12,1215
2017-07-24,13,896
2017-07-24,14,1295
2017-07-24,15,1349
2017-07-24,16,690
2017-07-24,17,1475
2017-07-24,18,1277
2017-07-24,19,1234
2017-07-24,20,1418
2017-07-24,21,984
2017-07-24,22,766
2017-07-24,23,951
2017-07-24,24,1640
2017-07-24,25,896
2017-07-24,26,577
2017-07-24,27,1934
2017-07-24,28,1426
2017-07-24,29,1270
2017-07-24,30,621
2017-07-24,31,1348
2017-07-24,32,617
2017-07-24,33,850
2017-07-24,34,1711
2017-07-24,35,658
2017-07-24,36,1073
2017-07-24,37,1426
2017-07-24,38,1494
2017-07-24,39,1356
2017-07-24,40,1399
2017-07-24,41,1142
2017-07-24,42,1110
2017-07-24,43,1528
2017-07-24,44,3898
2017-07-24,45,3560
2017-07-24,46,3160
2017-07-24,47,3550
2017-07-24,48,2679
2017-07-24,49,2752
2017-07-24,50,2396
2017-07-24,51,1617
2017-07-24,52,1949
2017-07-24,53,1009
2017-07-24,54,792
2017-07-25,1,1785
2017-07-25,2,1703
2017-07-25,3,2823
2017-07-25,4,1268
2017-07-25,5,1179
2017-07-25,6,1589
2017-07-25,7,1759
2017-07-25,8,2488
2017-07-25,9,1812
2017-07-25,10,868
2017-07-25,11,2303
2017-07-25,12,1108
2017-07-25,13,871
2017-07-25,14,1247
2017-07-25,15,1361
2017-07-25,16,658
2017-07-25,17,1430
2017-07-25,18,1347
2017-07-25,19,1089
2017-07-25,20,1380
2017-07-25,21,984
2017-07-25,22,717
2017-07-25,23,1010
2017-07-25,24,2000
2017-07-25,25,758
2017-07-25,26,479
2017-07-25,27,1482
2017-07-25,28,1253
2017-07-25,29,1184
2017-07-25,30,767
2017-07-25,31,1320
2017-07-25,32,497
2017-07-25,33,869
2017-07-25,34,1932
2017-07-25,35,636
2017-07-25,36,1044
2017-07-25,37,1496
2017-07-25,38,1293
2017-07-25,39,1370
2017-07-25,40,1358
2017-07-25,41,1033
2017-07-25,42,1049
2017-07-25,43,1453
2017-07-25,44,3738
2017-07-25,45,3279
2017-07-25,46,2911
2017-07-25,47,3267
2017-07-25,48,2503
2017-07-25,49,2545
2017-07-25,50,2496
2017-07-25,51,1468
2017-07-25,52,2057
2017-07-25,53,887
2017-07-25,54,727
2017-07-26,1,1903
2017-07-26,2,1848
2017-07-26,3,2927
2017-07-26,4,1323
2017-07-26,5,1141
2017-07-26,6,1602
2017-07-26,7,1824
2017-07-26,8,2617
2017-07-26,9,1720
2017-07-26,10,732
2017-07-26,11,2158
2017-07-26,12,1141
2017-07-26,13,818
2017-07-26,14,1083
2017-07-26,15,1246
2017-07-26,16,772
2017-07-26,17,1257
2017-07-26,18,1118
2017-07-26,19,1128
2017-07-26,20,1347
2017-07-26,21,936
2017-07-26,22,697
2017-07-26,23,969
2017-07-26,24,2263
2017-07-26,25,817
2017-07-26,26,482
2017-07-26,27,1647
2017-07-26,28,994
2017-07-26,29,1003
2017-07-26,30,738
2017-07-26,31,1153
2017-07-26,32,547
2017-07-26,33,796
2017-07-26,34,1780
2017-07-26,35,714
2017-07-26,36,918
2017-07-26,37,1551
2017-07-26,38,1405
2017-07-26,39,1212
2017-07-26,40,1227
2017-07-26,41,1171
2017-07-26,42,1077
2017-07-26,43,1330
2017-07-26,44,4190
2017-07-26,45,3349
2017-07-26,46,2839
2017-07-26,47,3503
2017-07-26,48,2412
2017-07-26,49,2863
2017-07-26,50,2396
2017-07-26,51,1693
2017-07-26,52,2021
2017-07-26,53,1015
2017-07-26,54,700
2017-07-27,1,1729
2017-07-27,2,1711
2017-07-27,3,2770
2017-07-27,4,1207
2017-07-27,5,1190
2017-07-27,6,1500
2017-07-27,7,1644
2017-07-27,8,2384
2017-07-27,9,1717
2017-07-27,10,779
2017-07-27,11,2023
2017-07-27,12,1106
2017-07-27,13,782
2017-07-27,14,1240
2017-07-27,15,1212
2017-07-27,16,614
2017-07-27,17,1258
2017-07-27,18,1151
2017-07-27,19,1011
2017-07-27,20,1426
2017-07-27,21,927
2017-07-27,22,707
2017-07-27,23,897
2017-07-27,24,1997
2017-07-27,25,758
2017-07-27,26,470
2017-07-27,27,1413
2017-07-27,28,1102
2017-07-27,29,1025
2017-07-27,30,749
2017-07-27,31,1289
2017-07-27,32,601
2017-07-27,33,798
2017-07-27,34,1849
2017-07-27,35,621
2017-07-27,36,1046
2017-07-27,37,1464
2017-07-27,38,1289
2017-07-27,39,1360
2017-07-27,40,1261
2017-07-27,41,956
2017-07-27,42,1052
2017-07-27,43,1288
2017-07-27,44,3801
2017-07-27,45,3257
2017-07-27,46,2821
2017-07-27,47,3114
2017-07-27,48,2506
2017-07-27,49,2601
2017-07-27,50,2272
2017-07-27,51,1549
2017-07-27,52,1891
2017-07-27,53,896
2017-07-27,54,662
2017-07-28,1,1848
2017-07-28,2,1900
2017-07-28,3,3318
2017-07-28,4,1482
2017-07-28,5,1259
2017-07-28,6,1801
2017-07-28,7,1937
2017-07-28,8,2831
2017-07-28,9,1790
2017-07-28,10,853
2017-07-28,11,2349
2017-07-28,12,1098
2017-07-28,13,874
2017-07-28,14,1139
2017-07-28,15,1367
2017-07-28,16,714
2017-07-28,17,1297
2017-07-28,18,1100
2017-07-28,19,1202
2017-07-28,20,1523
2017-07-28,21,1013
2017-07-28,22,786
2017-07-28,23,1025
2017-07-28,24,2341
2017-07-28,25,938
2017-07-28,26,537
2017-07-28,27,1468
2017-07-28,28,1100
2017-07-28,29,1058
2017-07-28,30,662
2017-07-28,31,1361
2017-07-28,32,573
2017-07-28,33,755
2017-07-28,34,2088
2017-07-28,35,636
2017-07-28,36,1072
2017-07-28,37,1624
2017-07-28,38,1696
2017-07-28,39,1426
2017-07-28,40,1232
2017-07-28,41,1176
2017-07-28,42,1164
2017-07-28,43,1372
2017-07-28,44,4406
2017-07-28,45,4053
2017-07-28,46,3358
2017-07-28,47,3752
2017-07-28,48,2810
2017-07-28,49,3175
2017-07-28,50,2755
2017-07-28,51,1789
2017-07-28,52,2498
2017-07-28,53,1050
2017-07-28,54,766
2017-07-29,1,1251
2017-07-29,2,1891
2017-07-29,3,3408
2017-07-29,4,1523
2017-07-29,5,1343
2017-07-29,6,1978
2017-07-29,7,1735
2017-07-29,8,2792
2017-07-29,9,2113
2017-07-29,10,1007
2017-07-29,11,2308
2017-07-29,12,1293
2017-07-29,13,1101
2017-07-29,14,1536
2017-07-29,15,1223
2017-07-29,16,777
2017-07-29,17,1657
2017-07-29,18,1201
2017-07-29,19,1668
2017-07-29,20,1966
2017-07-29,21,1343
2017-07-29,22,832
2017-07-29,23,960
2017-07-29,24,2253
2017-07-29,25,1084
2017-07-29,26,667
2017-07-29,27,1818
2017-07-29,28,1408
2017-07-29,29,1326
2017-07-29,30,736
2017-07-29,31,1483
2017-07-29,32,720
2017-07-29,33,985
2017-07-29,34,2372
2017-07-29,35,733
2017-07-29,36,1173
2017-07-29,37,1534
2017-07-29,38,1968
2017-07-29,39,1619
2017-07-29,40,1562
2017-07-29,41,1343
2017-07-29,42,1322
2017-07-29,43,1538
2017-07-29,44,5270
2017-07-29,45,4462
2017-07-29,46,4399
2017-07-29,47,4340
2017-07-29,48,3353
2017-07-29,49,3163
2017-07-29,50,3448
2017-07-29,51,1869
2017-07-29,52,3177
2017-07-29,53,1326
2017-07-29,54,870
2017-07-30,1,519
2017-07-30,2,1824
2017-07-30,3,3378
2017-07-30,4,1535
2017-07-30,5,1138
2017-07-30,6,1950
2017-07-30,7,1485
2017-07-30,8,2560
2017-07-30,9,1884
2017-07-30,10,810
2017-07-30,11,2177
2017-07-30,12,1205
2017-07-30,13,787
2017-07-30,14,930
2017-07-30,15,983
2017-07-30,16,852
2017-07-30,17,1605
2017-07-30,18,1218
2017-07-30,19,1043
2017-07-30,20,2155
2017-07-30,21,1524
2017-07-30,22,770
2017-07-30,23,828
2017-07-30,24,1832
2017-07-30,25,947
2017-07-30,26,576
2017-07-30,27,2022
2017-07-30,28,1628
2017-07-30,29,1500
2017-07-30,30,689
2017-07-30,31,1660
2017-07-30,32,693
2017-07-30,33,958
2017-07-30,34,2008
2017-07-30,35,767
2017-07-30,36,1175
2017-07-30,37,1038
2017-07-30,38,1839
2017-07-30,39,1506
2017-07-30,40,1265
2017-07-30,41,1469
2017-07-30,42,1242
2017-07-30,43,1640
2017-07-30,44,5123
2017-07-30,45,4610
2017-07-30,46,4305
2017-07-30,47,4353
2017-07-30,48,3753
2017-07-30,49,3103
2017-07-30,50,3069
2017-07-30,51,1859
2017-07-30,52,2580
2017-07-30,53,1422
2017-07-30,54,1108
2017-07-31,1,1872
2017-07-31,2,1778
2017-07-31,3,2983
2017-07-31,4,1303
2017-07-31,5,1305
2017-07-31,6,1607
2017-07-31,7,1812
2017-07-31,8,2720
2017-07-31,9,2040
2017-07-31,10,948
2017-07-31,11,2211
2017-07-31,12,1213
2017-07-31,13,990
2017-07-31,14,1355
2017-07-31,15,1381
2017-07-31,16,710
2017-07-31,17,1534
2017-07-31,18,1211
2017-07-31,19,1263
2017-07-31,20,1638
2017-07-31,21,1118
2017-07-31,22,794
2017-07-31,23,966
2017-07-31,24,2208
2017-07-31,25,853
2017-07-31,26,559
2017-07-31,27,1547
2017-07-31,28,1251
2017-07-31,29,1174
2017-07-31,30,740
2017-07-31,31,1384
2017-07-31,32,626
2017-07-31,33,828
2017-07-31,34,2146
2017-07-31,35,706
2017-07-31,36,1054
2017-07-31,37,1473
2017-07-31,38,1532
2017-07-31,39,1468
2017-07-31,40,1515
2017-07-31,41,1118
2017-07-31,42,1135
2017-07-31,43,1521
2017-07-31,44,3990
2017-07-31,45,3790
2017-07-31,46,3314
2017-07-31,47,3775
2017-07-31,48,2926
2017-07-31,49,2912
2017-07-31,50,2593
2017-07-31,51,1572
2017-07-31,52,2206
2017-07-31,53,1065
2017-07-31,54,860
2017-08-01,1,1795
2017-08-01,2,1819
2017-08-01,3,3066
2017-08-01,4,1362
2017-08-01,5,1365
2017-08-01,6,1616
2017-08-01,7,1794
2017-08-01,8,2717
2017-08-01,9,2271
2017-08-01,10,984
2017-08-01,11,2694
2017-08-01,12,1221
2017-08-01,13,898
2017-08-01,14,1272
2017-08-01,15,1481
2017-08-01,16,770
2017-08-01,17,1642
2017-08-01,18,1499
2017-08-01,19,1171
2017-08-01,20,1639
2017-08-01,21,1204
2017-08-01,22,772
2017-08-01,23,963
2017-08-01,24,2196
2017-08-01,25,839
2017-08-01,26,701
2017-08-01,27,1586
2017-08-01,28,1453
2017-08-01,29,1355
2017-08-01,30,863
2017-08-01,31,1570
2017-08-01,32,724
2017-08-01,33,1098
2017-08-01,34,1999
2017-08-01,35,667
2017-08-01,36,1297
2017-08-01,37,1533
2017-08-01,38,1585
2017-08-01,39,1527
2017-08-01,40,1656
2017-08-01,41,1178
2017-08-01,42,1183
2017-08-01,43,1527
2017-08-01,44,4063
2017-08-01,45,3701
2017-08-01,46,3458
2017-08-01,47,3846
2017-08-01,48,3003
2017-08-01,49,3034
2017-08-01,50,2679
2017-08-01,51,1685
2017-08-01,52,2147
2017-08-01,53,1074
2017-08-01,54,841
2017-08-02,1,1892
2017-08-02,2,1952
2017-08-02,3,3275
2017-08-02,4,1414
2017-08-02,5,1411
2017-08-02,6,1868
2017-08-02,7,1849
2017-08-02,8,2932
2017-08-02,9,2013
2017-08-02,10,871
2017-08-02,11,2526
2017-08-02,12,1227
2017-08-02,13,902
2017-08-02,14,1401
2017-08-02,15,1457
2017-08-02,16,729
2017-08-02,17,1393
2017-08-02,18,1278
2017-08-02,19,1130
2017-08-02,20,1625
2017-08-02,21,1089
2017-08-02,22,782
2017-08-02,23,1029
2017-08-02,24,2393
2017-08-02,25,982
2017-08-02,26,648
2017-08-02,27,1673
2017-08-02,28,1227
2017-08-02,29,1120
2017-08-02,30,775
2017-08-02,31,1418
2017-08-02,32,612
2017-08-02,33,912
2017-08-02,34,2034
2017-08-02,35,694
2017-08-02,36,1145
2017-08-02,37,1690
2017-08-02,38,1719
2017-08-02,39,1375
2017-08-02,40,1476
2017-08-02,41,1291
2017-08-02,42,1122
2017-08-02,43,1499
2017-08-02,44,4643
2017-08-02,45,3851
2017-08-02,46,3489
2017-08-02,47,3936
2017-08-02,48,3065
2017-08-02,49,3169
2017-08-02,50,2763
2017-08-02,51,1810
2017-08-02,52,2499
2017-08-02,53,1201
2017-08-02,54,747
2017-08-03,1,1726
2017-08-03,2,1712
2017-08-03,3,2962
2017-08-03,4,1287
2017-08-03,5,1227
2017-08-03,6,1639
2017-08-03,7,1725
2017-08-03,8,2595
2017-08-03,9,2103
2017-08-03,10,916
2017-08-03,11,2523
2017-08-03,12,1219
2017-08-03,13,888
2017-08-03,14,1299
2017-08-03,15,1381
2017-08-03,16,687
2017-08-03,17,1384
2017-08-03,18,1242
2017-08-03,19,1010
2017-08-03,20,1639
2017-08-03,21,993
2017-08-03,22,783
2017-08-03,23,964
2017-08-03,24,2107
2017-08-03,25,869
2017-08-03,26,475
2017-08-03,27,1429
2017-08-03,28,1197
2017-08-03,29,1139
2017-08-03,30,759
2017-08-03,31,1410
2017-08-03,32,570
2017-08-03,33,815
2017-08-03,34,1946
2017-08-03,35,762
2017-08-03,36,1090
2017-08-03,37,1454
2017-08-03,38,1361
2017-08-03,39,1334
2017-08-03,40,1300
2017-08-03,41,1088
2017-08-03,42,1101
2017-08-03,43,1389
2017-08-03,44,4169
2017-08-03,45,3598
2017-08-03,46,3162
2017-08-03,47,3688
2017-08-03,48,2844
2017-08-03,49,2780
2017-08-03,50,2521
2017-08-03,51,1499
2017-08-03,52,2045
2017-08-03,53,1004
2017-08-03,54,712
2017-08-04,1,1847
2017-08-04,2,1938
2017-08-04,3,3412
2017-08-04,4,1430
2017-08-04,5,1289
2017-08-04,6,1786
2017-08-04,7,1962
2017-08-04,8,2996
2017-08-04,9,2080
2017-08-04,10,900
2017-08-04,11,2508
2017-08-04,12,1131
2017-08-04,13,901
2017-08-04,14,1196
2017-08-04,15,1352
2017-08-04,16,698
2017-08-04,17,1359
2017-08-04,18,1129
2017-08-04,19,1050
2017-08-04,20,1524
2017-08-04,21,1097
2017-08-04,22,799
2017-08-04,23,1022
2017-08-04,24,2439
2017-08-04,25,1021
2017-08-04,26,604
2017-08-04,27,1600
2017-08-04,28,1113
2017-08-04,29,1141
2017-08-04,30,649
2017-08-04,31,1270
2017-08-04,32,582
2017-08-04,33,786
2017-08-04,34,2286
2017-08-04,35,602
2017-08-04,36,1068
2017-08-04,37,1633
2017-08-04,38,1533
2017-08-04,39,1328
2017-08-04,40,1329
2017-08-04,41,1117
2017-08-04,42,1166
2017-08-04,43,1479
2017-08-04,44,4515
2017-08-04,45,4132
2017-08-04,46,3350
2017-08-04,47,4010
2017-08-04,48,2896
2017-08-04,49,3216
2017-08-04,50,2773
2017-08-04,51,1885
2017-08-04,52,2442
2017-08-04,53,1177
2017-08-04,54,757
2017-08-05,1,1251
2017-08-05,2,1905
2017-08-05,3,3489
2017-08-05,4,1515
2017-08-05,5,1415
2017-08-05,6,1985
2017-08-05,7,1735
2017-08-05,8,2862
2017-08-05,9,2311
2017-08-05,10,1099
2017-08-05,11,2350
2017-08-05,12,1250
2017-08-05,13,1129
2017-08-05,14,1559
2017-08-05,15,1308
2017-08-05,16,813
2017-08-05,17,1657
2017-08-05,18,1341
2017-08-05,19,1618
2017-08-05,20,1977
2017-08-05,21,1397
2017-08-05,22,731
2017-08-05,23,930
2017-08-05,24,2276
2017-08-05,25,1171
2017-08-05,26,561
2017-08-05,27,1862
2017-08-05,28,1442
2017-08-05,29,1391
2017-08-05,30,688
2017-08-05,31,1497
2017-08-05,32,666
2017-08-05,33,898
2017-08-05,34,2324
2017-08-05,35,804
2017-08-05,36,1107
2017-08-05,37,1438
2017-08-05,38,1913
2017-08-05,39,1688
2017-08-05,40,1409
2017-08-05,41,1355
2017-08-05,42,1342
2017-08-05,43,1476
2017-08-05,44,5037
2017-08-05,45,4684
2017-08-05,46,4553
2017-08-05,47,4499
2017-08-05,48,3740
2017-08-05,49,3266
2017-08-05,50,3419
2017-08-05,51,1991
2017-08-05,52,2837
2017-08-05,53,1280
2017-08-05,54,867
2017-08-06,1,507
2017-08-06,2,1905
2017-08-06,3,3506
2017-08-06,4,1453
2017-08-06,5,1140
2017-08-06,6,1918
2017-08-06,7,1548
2017-08-06,8,2650
2017-08-06,9,2027
2017-08-06,10,920
2017-08-06,11,2430
2017-08-06,12,1240
2017-08-06,13,809
2017-08-06,14,917
2017-08-06,15,950
2017-08-06,16,816
2017-08-06,17,1676
2017-08-06,18,1398
2017-08-06,19,984
2017-08-06,20,2087
2017-08-06,21,1541
2017-08-06,22,703
2017-08-06,23,902
2017-08-06,24,1757
2017-08-06,25,957
2017-08-06,26,623
2017-08-06,27,1998
2017-08-06,28,1814
2017-08-06,29,1549
2017-08-06,30,671
2017-08-06,31,1655
2017-08-06,32,615
2017-08-06,33,895
2017-08-06,34,2036
2017-08-06,35,722
2017-08-06,36,1235
2017-08-06,37,1054
2017-08-06,38,1762
2017-08-06,39,1455
2017-08-06,40,1247
2017-08-06,41,1540
2017-08-06,42,1146
2017-08-06,43,1694
2017-08-06,44,5015
2017-08-06,45,4598
2017-08-06,46,4400
2017-08-06,47,4500
2017-08-06,48,3941
2017-08-06,49,3349
2017-08-06,50,2969
2017-08-06,51,1854
2017-08-06,52,2711
2017-08-06,53,1308
2017-08-06,54,1065
2017-08-07,1,1665
2017-08-07,2,1700
2017-08-07,3,3046
2017-08-07,4,1231
2017-08-07,5,1348
2017-08-07,6,1646
2017-08-07,7,1775
2017-08-07,8,2646
2017-08-07,9,2200
2017-08-07,10,947
2017-08-07,11,2322
2017-08-07,12,1170
2017-08-07,13,888
2017-08-07,14,1269
2017-08-07,15,1454
2017-08-07,16,693
2017-08-07,17,1456
2017-08-07,18,1238
2017-08-07,19,1150
2017-08-07,20,1525
2017-08-07,21,1052
2017-08-07,22,724
2017-08-07,23,930
2017-08-07,24,2099
2017-08-07,25,899
2017-08-07,26,483
2017-08-07,27,1596
2017-08-07,28,1115
2017-08-07,29,1145
2017-08-07,30,724
2017-08-07,31,1371
2017-08-07,32,563
2017-08-07,33,890
2017-08-07,34,1949
2017-08-07,35,667
2017-08-07,36,1077
2017-08-07,37,1477
2017-08-07,38,1380
2017-08-07,39,1355
2017-08-07,40,1489
2017-08-07,41,1102
2017-08-07,42,1086
2017-08-07,43,1562
2017-08-07,44,4049
2017-08-07,45,3756
2017-08-07,46,3333
2017-08-07,47,3808
2017-08-07,48,2937
2017-08-07,49,2860
2017-08-07,50,2694
2017-08-07,51,1528
2017-08-07,52,2152
2017-08-07,53,1009
2017-08-07,54,842
2017-08-08,1,1766
2017-08-08,2,1688
2017-08-08,3,2835
2017-08-08,4,1222
2017-08-08,5,1183
2017-08-08,6,1569
2017-08-08,7,1618
2017-08-08,8,2497
2017-08-08,9,2035
2017-08-08,10,903
2017-08-08,11,2285
2017-08-08,12,1148
2017-08-08,13,824
2017-08-08,14,1215
2017-08-08,15,1424
2017-08-08,16,653
2017-08-08,17,1433
2017-08-08,18,1337
2017-08-08,19,1118
2017-08-08,20,1543
2017-08-08,21,1112
2017-08-08,22,730
2017-08-08,23,908
2017-08-08,24,2097
2017-08-08,25,823
2017-08-08,26,450
2017-08-08,27,1397
2017-08-08,28,1211
2017-08-08,29,1218
2017-08-08,30,739
2017-08-08,31,1368
2017-08-08,32,574
2017-08-08,33,879
2017-08-08,34,1983
2017-08-08,35,660
2017-08-08,36,1157
2017-08-08,37,1406
2017-08-08,38,1349
2017-08-08,39,1471
2017-08-08,40,1458
2017-08-08,41,1006
2017-08-08,42,1026
2017-08-08,43,1475
2017-08-08,44,3690
2017-08-08,45,3476
2017-08-08,46,3057
2017-08-08,47,3424
2017-08-08,48,2607
2017-08-08,49,2635
2017-08-08,50,2545
2017-08-08,51,1469
2017-08-08,52,1997
2017-08-08,53,977
2017-08-08,54,752
2017-08-09,1,1766
2017-08-09,2,1786
2017-08-09,3,2962
2017-08-09,4,1325
2017-08-09,5,1275
2017-08-09,6,1649
2017-08-09,7,1750
2017-08-09,8,2739
2017-08-09,9,2003
2017-08-09,10,843
2017-08-09,11,2306
2017-08-09,12,1118
2017-08-09,13,774
2017-08-09,14,1212
2017-08-09,15,1327
2017-08-09,16,673
2017-08-09,17,1284
2017-08-09,18,1145
2017-08-09,19,1120
2017-08-09,20,1416
2017-08-09,21,965
2017-08-09,22,734
2017-08-09,23,1043
2017-08-09,24,2221
2017-08-09,25,1014
2017-08-09,26,506
2017-08-09,27,1587
2017-08-09,28,1050
2017-08-09,29,1051
2017-08-09,30,709
2017-08-09,31,1247
2017-08-09,32,542
2017-08-09,33,857
2017-08-09,34,2025
2017-08-09,35,586
2017-08-09,36,999
2017-08-09,37,1536
2017-08-09,38,1547
2017-08-09,39,1318
2017-08-09,40,1263
2017-08-09,41,1182
2017-08-09,42,1063
2017-08-09,43,1443
2017-08-09,44,4239
2017-08-09,45,3631
2017-08-09,46,3173
2017-08-09,47,3644
2017-08-09,48,2590
2017-08-09,49,2854
2017-08-09,50,2480
2017-08-09,51,1748
2017-08-09,52,2300
2017-08-09,53,1084
2017-08-09,54,748
2017-08-10,1,1764
2017-08-10,2,1695
2017-08-10,3,2841
2017-08-10,4,1281
2017-08-10,5,1262
2017-08-10,6,1527
2017-08-10,7,1702
2017-08-10,8,2649
2017-08-10,9,1923
2017-08-10,10,853
2017-08-10,11,2176
2017-08-10,12,1182
2017-08-10,13,819
2017-08-10,14,1241
2017-08-10,15,1355
2017-08-10,16,667
2017-08-10,17,1267
2017-08-10,18,1102
2017-08-10,19,1062
2017-08-10,20,1520
2017-08-10,21,882
2017-08-10,22,730
2017-08-10,23,979
2017-08-10,24,2149
2017-08-10,25,1044
2017-08-10,26,451
2017-08-10,27,1416
2017-08-10,28,1023
2017-08-10,29,1040
2017-08-10,30,629
2017-08-10,31,1204
2017-08-10,32,596
2017-08-10,33,815
2017-08-10,34,2150
2017-08-10,35,660
2017-08-10,36,1040
2017-08-10,37,1523
2017-08-10,38,1488
2017-08-10,39,1455
2017-08-10,40,1293
2017-08-10,41,1034
2017-08-10,42,1083
2017-08-10,43,1455
2017-08-10,44,3974
2017-08-10,45,3540
2017-08-10,46,2937
2017-08-10,47,3424
2017-08-10,48,2627
2017-08-10,49,2654
2017-08-10,50,2600
2017-08-10,51,1452
2017-08-10,52,2165
2017-08-10,53,994
2017-08-10,54,670
2017-08-11,1,570
2017-08-11,2,1698
2017-08-11,3,2991
2017-08-11,4,1301
2017-08-11,5,1183
2017-08-11,6,1747
2017-08-11,7,1541
2017-08-11,8,2212
2017-08-11,9,1848
2017-08-11,10,728
2017-08-11,11,2254
2017-08-11,12,1057
2017-08-11,13,841
2017-08-11,14,1072
2017-08-11,15,1074
2017-08-11,16,736
2017-08-11,17,1524
2017-08-11,18,930
2017-08-11,19,1158
2017-08-11,20,1751
2017-08-11,21,1165
2017-08-11,22,701
2017-08-11,23,955
2017-08-11,24,2008
2017-08-11,25,2195
2017-08-11,26,542
2017-08-11,27,1936
2017-08-11,28,1390
2017-08-11,29,1199
2017-08-11,30,640
2017-08-11,31,1240
2017-08-11,32,567
2017-08-11,33,810
2017-08-11,34,2256
2017-08-11,35,847
2017-08-11,36,1252
2017-08-11,37,1122
2017-08-11,38,1577
2017-08-11,39,1170
2017-08-11,40,1090
2017-08-11,41,1316
2017-08-11,42,1055
2017-08-11,43,1532
2017-08-11,44,4418
2017-08-11,45,4302
2017-08-11,46,3814
2017-08-11,47,4009
2017-08-11,48,3220
2017-08-11,49,3117
2017-08-11,50,2971
2017-08-11,51,1922
2017-08-11,52,2957
2017-08-11,53,1272
2017-08-11,54,768
2017-08-12,1,1004
2017-08-12,2,1613
2017-08-12,3,3070
2017-08-12,4,1304
2017-08-12,5,1061
2017-08-12,6,1706
2017-08-12,7,1612
2017-08-12,8,2463
2017-08-12,9,1920
2017-08-12,10,953
2017-08-12,11,2230
2017-08-12,12,1103
2017-08-12,13,1023
2017-08-12,14,1359
2017-08-12,15,1161
2017-08-12,16,717
2017-08-12,17,1547
2017-08-12,18,990
2017-08-12,19,1578
2017-08-12,20,1664
2017-08-12,21,1119
2017-08-12,22,888
2017-08-12,23,844
2017-08-12,24,1943
2017-08-12,25,1946
2017-08-12,26,507
2017-08-12,27,1773
2017-08-12,28,1284
2017-08-12,29,1196
2017-08-12,30,636
2017-08-12,31,1353
2017-08-12,32,649
2017-08-12,33,892
2017-08-12,34,2026
2017-08-12,35,842
2017-08-12,36,1135
2017-08-12,37,1182
2017-08-12,38,1711
2017-08-12,39,1314
2017-08-12,40,1324
2017-08-12,41,1254
2017-08-12,42,1019
2017-08-12,43,1540
2017-08-12,44,4277
2017-08-12,45,3994
2017-08-12,46,3697
2017-08-12,47,3825
2017-08-12,48,3198
2017-08-12,49,2985
2017-08-12,50,2987
2017-08-12,51,1590
2017-08-12,52,2804
