id,date,store_nbr,family,sales,onpromotion
2963954,2017-07-26,22,PET SUPPLIES,0.0,0
2963955,2017-07-26,22,PLAYERS AND ELECTRONICS,2.0,0
2963956,2017-07-26,22,POULTRY,164.094,0
2963957,2017-07-26,22,PREPARED FOODS,26.0,0
2963958,2017-07-26,22,PRODUCE,364.207,14
2963959,2017-07-26,22,SCHOOL AND OFFICE SUPPLIES,0.0,0
2963960,2017-07-26,22,SEAFOOD,2.0,1
2963961,2017-07-26,23,AUTOMOTIVE,0.0,0
2963962,2017-07-26,23,BABY CARE,0.0,0
2963963,2017-07-26,23,BEAUTY,1.0,0
2963964,2017-07-26,23,BEVERAGES,1447.0,23
2963965,2017-07-26,23,BOOKS,0.0,0
2963966,2017-07-26,23,BREAD/BAKERY,297.727,0
2963967,2017-07-26,23,CELEBRATION,12.0,0
2963968,2017-07-26,23,CLEANING,558.0,13
2963969,2017-07-26,23,DAIRY,510.0,12
2963970,2017-07-26,23,DELI,136.859,11
2963971,2017-07-26,23,EGGS,47.0,0
2963972,2017-07-26,23,FROZEN FOODS,69.199,0
2963973,2017-07-26,23,GROCERY I,2327.0,56
2963974,2017-07-26,23,GROCERY II,33.0,0
2963975,2017-07-26,23,HARDWARE,2.0,0
2963976,2017-07-26,23,HOME AND KITCHEN I,14.0,4
2963977,2017-07-26,23,HOME AND KITCHEN II,6.0,0
2963978,2017-07-26,23,HOME APPLIANCES,0.0,0
2963979,2017-07-26,23,HOME CARE,159.0,5
2963980,2017-07-26,23,LADIESWEAR,17.0,0
2963981,2017-07-26,23,LAWN AND GARDEN,0.0,0
2963982,2017-07-26,23,LINGERIE,8.0,0
2963983,2017-07-26,23,"LIQUOR,WINE,BEER",22.0,2
2963984,2017-07-26,23,MAGAZINES,4.0,0
2963985,2017-07-26,23,MEATS,389.59,0
2963986,2017-07-26,23,PERSONAL CARE,147.0,5
2963987,2017-07-26,23,PET SUPPLIES,3.0,0
2963988,2017-07-26,23,PLAYERS AND ELECTRONICS,6.0,0
2963989,2017-07-26,23,POULTRY,306.853,0
2963990,2017-07-26,23,PREPARED FOODS,47.03,0
2963991,2017-07-26,23,PRODUCE,1475.501,187
2963992,2017-07-26,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2963993,2017-07-26,23,SEAFOOD,11.0,0
2963994,2017-07-26,24,AUTOMOTIVE,4.0,0
2963995,2017-07-26,24,BABY CARE,0.0,0
2963996,2017-07-26,24,BEAUTY,4.0,0
2963997,2017-07-26,24,BEVERAGES,3747.0,24
2963998,2017-07-26,24,BOOKS,0.0,0
2963999,2017-07-26,24,BREAD/BAKERY,743.095,0
2964000,2017-07-26,24,CELEBRATION,12.0,0
2964001,2017-07-26,24,CLEANING,1279.0,13
2964002,2017-07-26,24,DAIRY,1450.0,19
2964003,2017-07-26,24,DELI,324.813,15
2964004,2017-07-26,24,EGGS,244.0,0
2964005,2017-07-26,24,FROZEN FOODS,178.934,1
2964006,2017-07-26,24,GROCERY I,4405.0,84
2964007,2017-07-26,24,GROCERY II,43.0,1
2964008,2017-07-26,24,HARDWARE,2.0,0
2964009,2017-07-26,24,HOME AND KITCHEN I,14.0,5
2964010,2017-07-26,24,HOME AND KITCHEN II,20.0,1
2964011,2017-07-26,24,HOME APPLIANCES,0.0,0
2964012,2017-07-26,24,HOME CARE,363.0,8
2964013,2017-07-26,24,LADIESWEAR,12.0,0
2964014,2017-07-26,24,LAWN AND GARDEN,48.0,9
2964015,2017-07-26,24,LINGERIE,12.0,0
2964016,2017-07-26,24,"LIQUOR,WINE,BEER",66.0,3
2964017,2017-07-26,24,MAGAZINES,10.0,0
2964018,2017-07-26,24,MEATS,459.515,0
2964019,2017-07-26,24,PERSONAL CARE,286.0,6
2964020,2017-07-26,24,PET SUPPLIES,11.0,0
2964021,2017-07-26,24,PLAYERS AND ELECTRONICS,20.0,0
2964022,2017-07-26,24,POULTRY,616.728,0
2964023,2017-07-26,24,PREPARED FOODS,107.393,0
2964024,2017-07-26,24,PRODUCE,6004.743,210
2964025,2017-07-26,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
2964026,2017-07-26,24,SEAFOOD,26.741,0
2964027,2017-07-26,25,AUTOMOTIVE,2.0,0
2964028,2017-07-26,25,BABY CARE,0.0,0
2964029,2017-07-26,25,BEAUTY,2.0,0
2964030,2017-07-26,25,BEVERAGES,1666.0,26
2964031,2017-07-26,25,BOOKS,0.0,0
2964032,2017-07-26,25,BREAD/BAKERY,328.892,0
2964033,2017-07-26,25,CELEBRATION,8.0,0
2964034,2017-07-26,25,CLEANING,365.0,9
2964035,2017-07-26,25,DAIRY,416.0,15
2964036,2017-07-26,25,DELI,109.74,11
2964037,2017-07-26,25,EGGS,96.0,0
2964038,2017-07-26,25,FROZEN FOODS,43.0,0
2964039,2017-07-26,25,GROCERY I,1612.0,65
2964040,2017-07-26,25,GROCERY II,14.0,0
2964041,2017-07-26,25,HARDWARE,1.0,0
2964042,2017-07-26,25,HOME AND KITCHEN I,14.0,2
2964043,2017-07-26,25,HOME AND KITCHEN II,54.0,0
2964044,2017-07-26,25,HOME APPLIANCES,0.0,0
2964045,2017-07-26,25,HOME CARE,95.0,6
2964046,2017-07-26,25,LADIESWEAR,0.0,0
2964047,2017-07-26,25,LAWN AND GARDEN,26.0,8
2964048,2017-07-26,25,LINGERIE,0.0,0
2964049,2017-07-26,25,"LIQUOR,WINE,BEER",69.0,1
2964050,2017-07-26,25,MAGAZINES,6.0,0
2964051,2017-07-26,25,MEATS,226.143,0
2964052,2017-07-26,25,PERSONAL CARE,57.0,5
2964053,2017-07-26,25,PET SUPPLIES,4.0,0
2964054,2017-07-26,25,PLAYERS AND ELECTRONICS,3.0,0
2964055,2017-07-26,25,POULTRY,165.2,0
2964056,2017-07-26,25,PREPARED FOODS,25.039,0
2964057,2017-07-26,25,PRODUCE,2661.476,154
2964058,2017-07-26,25,SCHOOL AND OFFICE SUPPLIES,2.0,0
2964059,2017-07-26,25,SEAFOOD,4.0,0
2964060,2017-07-26,26,AUTOMOTIVE,6.0,0
2964061,2017-07-26,26,BABY CARE,0.0,0
2964062,2017-07-26,26,BEAUTY,0.0,0
2964063,2017-07-26,26,BEVERAGES,737.0,12
2964064,2017-07-26,26,BOOKS,0.0,0
2964065,2017-07-26,26,BREAD/BAKERY,198.0,1
2964066,2017-07-26,26,CELEBRATION,9.0,0
2964067,2017-07-26,26,CLEANING,327.0,9
2964068,2017-07-26,26,DAIRY,206.0,13
2964069,2017-07-26,26,DELI,72.618,5
2964070,2017-07-26,26,EGGS,27.0,0
2964071,2017-07-26,26,FROZEN FOODS,16.0,1
2964072,2017-07-26,26,GROCERY I,1329.0,55
2964073,2017-07-26,26,GROCERY II,11.0,1
2964074,2017-07-26,26,HARDWARE,2.0,0
2964075,2017-07-26,26,HOME AND KITCHEN I,1.0,1
2964076,2017-07-26,26,HOME AND KITCHEN II,22.0,1
2964077,2017-07-26,26,HOME APPLIANCES,0.0,0
2964078,2017-07-26,26,HOME CARE,67.0,3
2964079,2017-07-26,26,LADIESWEAR,0.0,0
2964080,2017-07-26,26,LAWN AND GARDEN,2.0,1
2964081,2017-07-26,26,LINGERIE,1.0,0
2964082,2017-07-26,26,"LIQUOR,WINE,BEER",14.0,1
2964083,2017-07-26,26,MAGAZINES,0.0,0
2964084,2017-07-26,26,MEATS,207.498,0
2964085,2017-07-26,26,PERSONAL CARE,117.0,1
2964086,2017-07-26,26,PET SUPPLIES,0.0,0
2964087,2017-07-26,26,PLAYERS AND ELECTRONICS,0.0,0
2964088,2017-07-26,26,POULTRY,133.237,0
2964089,2017-07-26,26,PREPARED FOODS,15.0,0
2964090,2017-07-26,26,PRODUCE,824.402,119
2964091,2017-07-26,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
2964092,2017-07-26,26,SEAFOOD,0.0,0
2964093,2017-07-26,27,AUTOMOTIVE,5.0,0
2964094,2017-07-26,27,BABY CARE,0.0,0
2964095,2017-07-26,27,BEAUTY,1.0,1
2964096,2017-07-26,27,BEVERAGES,3098.0,22
2964097,2017-07-26,27,BOOKS,0.0,0
2964098,2017-07-26,27,BREAD/BAKERY,681.791,0
2964099,2017-07-26,27,CELEBRATION,15.0,0
2964100,2017-07-26,27,CLEANING,932.0,13
2964101,2017-07-26,27,DAIRY,942.0,20
2964102,2017-07-26,27,DELI,287.176,10
2964103,2017-07-26,27,EGGS,255.0,0
2964104,2017-07-26,27,FROZEN FOODS,83.0,1
2964105,2017-07-26,27,GROCERY I,3581.0,65
2964106,2017-07-26,27,GROCERY II,19.0,0
2964107,2017-07-26,27,HARDWARE,3.0,0
2964108,2017-07-26,27,HOME AND KITCHEN I,19.0,4
2964109,2017-07-26,27,HOME AND KITCHEN II,14.0,0
2964110,2017-07-26,27,HOME APPLIANCES,0.0,0
2964111,2017-07-26,27,HOME CARE,265.0,6
2964112,2017-07-26,27,LADIESWEAR,2.0,0
2964113,2017-07-26,27,LAWN AND GARDEN,24.0,7
2964114,2017-07-26,27,LINGERIE,0.0,0
2964115,2017-07-26,27,"LIQUOR,WINE,BEER",59.0,3
2964116,2017-07-26,27,MAGAZINES,3.0,0
2964117,2017-07-26,27,MEATS,266.046,0
2964118,2017-07-26,27,PERSONAL CARE,188.0,2
2964119,2017-07-26,27,PET SUPPLIES,12.0,0
2964120,2017-07-26,27,PLAYERS AND ELECTRONICS,11.0,0
2964121,2017-07-26,27,POULTRY,360.11,0
2964122,2017-07-26,27,PREPARED FOODS,99.468,0
2964123,2017-07-26,27,PRODUCE,4209.854,201
2964124,2017-07-26,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
2964125,2017-07-26,27,SEAFOOD,13.708,0
2964126,2017-07-26,28,AUTOMOTIVE,4.0,0
2964127,2017-07-26,28,BABY CARE,0.0,0
2964128,2017-07-26,28,BEAUTY,4.0,1
2964129,2017-07-26,28,BEVERAGES,2015.0,14
2964130,2017-07-26,28,BOOKS,0.0,0
2964131,2017-07-26,28,BREAD/BAKERY,496.0,10
2964132,2017-07-26,28,CELEBRATION,10.0,0
2964133,2017-07-26,28,CLEANING,705.0,15
2964134,2017-07-26,28,DAIRY,720.0,140
2964135,2017-07-26,28,DELI,303.831,12
2964136,2017-07-26,28,EGGS,164.0,2
2964137,2017-07-26,28,FROZEN FOODS,45.0,1
2964138,2017-07-26,28,GROCERY I,2806.117,51
2964139,2017-07-26,28,GROCERY II,13.0,0
2964140,2017-07-26,28,HARDWARE,1.0,0
2964141,2017-07-26,28,HOME AND KITCHEN I,15.0,3
2964142,2017-07-26,28,HOME AND KITCHEN II,10.0,0
2964143,2017-07-26,28,HOME APPLIANCES,0.0,0
2964144,2017-07-26,28,HOME CARE,181.0,5
2964145,2017-07-26,28,LADIESWEAR,0.0,0
2964146,2017-07-26,28,LAWN AND GARDEN,3.0,0
2964147,2017-07-26,28,LINGERIE,1.0,0
2964148,2017-07-26,28,"LIQUOR,WINE,BEER",10.0,1
2964149,2017-07-26,28,MAGAZINES,3.0,0
2964150,2017-07-26,28,MEATS,149.682,0
2964151,2017-07-26,28,PERSONAL CARE,165.0,7
2964152,2017-07-26,28,PET SUPPLIES,5.0,0
2964153,2017-07-26,28,PLAYERS AND ELECTRONICS,1.0,0
2964154,2017-07-26,28,POULTRY,114.502,0
2964155,2017-07-26,28,PREPARED FOODS,70.048996,0
2964156,2017-07-26,28,PRODUCE,1067.802,19
2964157,2017-07-26,28,SCHOOL AND OFFICE SUPPLIES,3.0,0
2964158,2017-07-26,28,SEAFOOD,0.0,0
2964159,2017-07-26,29,AUTOMOTIVE,13.0,0
2964160,2017-07-26,29,BABY CARE,2.0,0
2964161,2017-07-26,29,BEAUTY,1.0,0
2964162,2017-07-26,29,BEVERAGES,2398.0,14
2964163,2017-07-26,29,BOOKS,0.0,0
2964164,2017-07-26,29,BREAD/BAKERY,519.0,11
2964165,2017-07-26,29,CELEBRATION,6.0,0
2964166,2017-07-26,29,CLEANING,675.0,16
2964167,2017-07-26,29,DAIRY,672.0,138
2964168,2017-07-26,29,DELI,201.309,12
2964169,2017-07-26,29,EGGS,129.0,2
2964170,2017-07-26,29,FROZEN FOODS,63.0,2
2964171,2017-07-26,29,GROCERY I,2780.336,63
2964172,2017-07-26,29,GROCERY II,7.0,0
2964173,2017-07-26,29,HARDWARE,0.0,0
2964174,2017-07-26,29,HOME AND KITCHEN I,14.0,2
2964175,2017-07-26,29,HOME AND KITCHEN II,12.0,0
2964176,2017-07-26,29,HOME APPLIANCES,0.0,0
2964177,2017-07-26,29,HOME CARE,194.0,6
2964178,2017-07-26,29,LADIESWEAR,0.0,0
2964179,2017-07-26,29,LAWN AND GARDEN,7.0,0
2964180,2017-07-26,29,LINGERIE,2.0,0
2964181,2017-07-26,29,"LIQUOR,WINE,BEER",59.0,1
2964182,2017-07-26,29,MAGAZINES,0.0,0
2964183,2017-07-26,29,MEATS,95.916,0
2964184,2017-07-26,29,PERSONAL CARE,153.0,5
2964185,2017-07-26,29,PET SUPPLIES,6.0,0
2964186,2017-07-26,29,PLAYERS AND ELECTRONICS,1.0,0
2964187,2017-07-26,29,POULTRY,175.363,0
2964188,2017-07-26,29,PREPARED FOODS,61.531,0
2964189,2017-07-26,29,PRODUCE,910.2,17
2964190,2017-07-26,29,SCHOOL AND OFFICE SUPPLIES,3.0,0
2964191,2017-07-26,29,SEAFOOD,3.0,1
2964192,2017-07-26,3,AUTOMOTIVE,11.0,0
2964193,2017-07-26,3,BABY CARE,3.0,0
2964194,2017-07-26,3,BEAUTY,17.0,1
2964195,2017-07-26,3,BEVERAGES,7817.0,28
2964196,2017-07-26,3,BOOKS,0.0,0
2964197,2017-07-26,3,BREAD/BAKERY,1181.015,0
2964198,2017-07-26,3,CELEBRATION,25.0,0
2964199,2017-07-26,3,CLEANING,1825.0,19
2964200,2017-07-26,3,DAIRY,1962.0,23
2964201,2017-07-26,3,DELI,260.741,16
2964202,2017-07-26,3,EGGS,426.0,0
2964203,2017-07-26,3,FROZEN FOODS,335.565,1
2964204,2017-07-26,3,GROCERY I,7100.0,86
2964205,2017-07-26,3,GROCERY II,97.0,1
2964206,2017-07-26,3,HARDWARE,3.0,0
2964207,2017-07-26,3,HOME AND KITCHEN I,43.0,7
2964208,2017-07-26,3,HOME AND KITCHEN II,49.0,1
2964209,2017-07-26,3,HOME APPLIANCES,0.0,0
2964210,2017-07-26,3,HOME CARE,516.0,9
2964211,2017-07-26,3,LADIESWEAR,22.0,0
2964212,2017-07-26,3,LAWN AND GARDEN,82.0,11
2964213,2017-07-26,3,LINGERIE,15.0,0
2964214,2017-07-26,3,"LIQUOR,WINE,BEER",172.0,3
2964215,2017-07-26,3,MAGAZINES,21.0,0
2964216,2017-07-26,3,MEATS,622.148,0
2964217,2017-07-26,3,PERSONAL CARE,429.0,8
2964218,2017-07-26,3,PET SUPPLIES,13.0,0
2964219,2017-07-26,3,PLAYERS AND ELECTRONICS,15.0,0
2964220,2017-07-26,3,POULTRY,1008.438,0
2964221,2017-07-26,3,PREPARED FOODS,203.463,0
2964222,2017-07-26,3,PRODUCE,10190.275,217
2964223,2017-07-26,3,SCHOOL AND OFFICE SUPPLIES,2.0,0
2964224,2017-07-26,3,SEAFOOD,65.835,0
2964225,2017-07-26,30,AUTOMOTIVE,0.0,0
2964226,2017-07-26,30,BABY CARE,0.0,0
2964227,2017-07-26,30,BEAUTY,1.0,0
2964228,2017-07-26,30,BEVERAGES,1107.0,11
2964229,2017-07-26,30,BOOKS,0.0,0
2964230,2017-07-26,30,BREAD/BAKERY,165.0,9
2964231,2017-07-26,30,CELEBRATION,3.0,0
2964232,2017-07-26,30,CLEANING,395.0,10
2964233,2017-07-26,30,DAIRY,355.0,96
2964234,2017-07-26,30,DELI,101.0,5
2964235,2017-07-26,30,EGGS,67.0,2
2964236,2017-07-26,30,FROZEN FOODS,45.0,2
2964237,2017-07-26,30,GROCERY I,1804.0,39
2964238,2017-07-26,30,GROCERY II,2.0,0
2964239,2017-07-26,30,HARDWARE,0.0,0
2964240,2017-07-26,30,HOME AND KITCHEN I,10.0,3
2964241,2017-07-26,30,HOME AND KITCHEN II,5.0,0
2964242,2017-07-26,30,HOME APPLIANCES,2.0,0
2964243,2017-07-26,30,HOME CARE,86.0,1
2964244,2017-07-26,30,LADIESWEAR,0.0,0
2964245,2017-07-26,30,LAWN AND GARDEN,0.0,0
2964246,2017-07-26,30,LINGERIE,11.0,0
2964247,2017-07-26,30,"LIQUOR,WINE,BEER",15.0,0
2964248,2017-07-26,30,MAGAZINES,1.0,0
2964249,2017-07-26,30,MEATS,61.227,0
2964250,2017-07-26,30,PERSONAL CARE,53.0,2
2964251,2017-07-26,30,PET SUPPLIES,1.0,0
2964252,2017-07-26,30,PLAYERS AND ELECTRONICS,2.0,0
2964253,2017-07-26,30,POULTRY,131.333,0
2964254,2017-07-26,30,PREPARED FOODS,19.0,0
2964255,2017-07-26,30,PRODUCE,503.179,14
2964256,2017-07-26,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2964257,2017-07-26,30,SEAFOOD,2.0,1
2964258,2017-07-26,31,AUTOMOTIVE,7.0,0
2964259,2017-07-26,31,BABY CARE,0.0,0
2964260,2017-07-26,31,BEAUTY,3.0,1
2964261,2017-07-26,31,BEVERAGES,2458.0,13
2964262,2017-07-26,31,BOOKS,0.0,0
2964263,2017-07-26,31,BREAD/BAKERY,363.0,11
2964264,2017-07-26,31,CELEBRATION,6.0,0
2964265,2017-07-26,31,CLEANING,822.0,13
2964266,2017-07-26,31,DAIRY,631.0,123
2964267,2017-07-26,31,DELI,157.319,5
2964268,2017-07-26,31,EGGS,161.0,2
2964269,2017-07-26,31,FROZEN FOODS,46.52,0
2964270,2017-07-26,31,GROCERY I,3078.656,52
2964271,2017-07-26,31,GROCERY II,8.0,0
2964272,2017-07-26,31,HARDWARE,0.0,0
2964273,2017-07-26,31,HOME AND KITCHEN I,12.0,7
2964274,2017-07-26,31,HOME AND KITCHEN II,27.0,0
2964275,2017-07-26,31,HOME APPLIANCES,0.0,0
2964276,2017-07-26,31,HOME CARE,191.0,7
2964277,2017-07-26,31,LADIESWEAR,1.0,0
2964278,2017-07-26,31,LAWN AND GARDEN,5.0,0
2964279,2017-07-26,31,LINGERIE,6.0,0
2964280,2017-07-26,31,"LIQUOR,WINE,BEER",5.0,0
2964281,2017-07-26,31,MAGAZINES,2.0,0
2964282,2017-07-26,31,MEATS,295.77,0
2964283,2017-07-26,31,PERSONAL CARE,194.0,5
2964284,2017-07-26,31,PET SUPPLIES,8.0,0
2964285,2017-07-26,31,PLAYERS AND ELECTRONICS,4.0,0
2964286,2017-07-26,31,POULTRY,97.009995,0
2964287,2017-07-26,31,PREPARED FOODS,98.984,0
2964288,2017-07-26,31,PRODUCE,852.611,17
2964289,2017-07-26,31,SCHOOL AND OFFICE SUPPLIES,3.0,0
2964290,2017-07-26,31,SEAFOOD,2.0,1
2964291,2017-07-26,32,AUTOMOTIVE,0.0,0
2964292,2017-07-26,32,BABY CARE,0.0,0
2964293,2017-07-26,32,BEAUTY,0.0,0
2964294,2017-07-26,32,BEVERAGES,554.0,14
2964295,2017-07-26,32,BOOKS,0.0,0
2964296,2017-07-26,32,BREAD/BAKERY,98.0,8
2964297,2017-07-26,32,CELEBRATION,0.0,0
2964298,2017-07-26,32,CLEANING,707.0,12
2964299,2017-07-26,32,DAIRY,139.0,66
2964300,2017-07-26,32,DELI,142.0,2
2964301,2017-07-26,32,EGGS,192.0,2
2964302,2017-07-26,32,FROZEN FOODS,10.0,0
2964303,2017-07-26,32,GROCERY I,1156.0,36
2964304,2017-07-26,32,GROCERY II,1.0,0
2964305,2017-07-26,32,HARDWARE,0.0,0
2964306,2017-07-26,32,HOME AND KITCHEN I,14.0,5
2964307,2017-07-26,32,HOME AND KITCHEN II,12.0,0
2964308,2017-07-26,32,HOME APPLIANCES,0.0,0
2964309,2017-07-26,32,HOME CARE,73.0,3
2964310,2017-07-26,32,LADIESWEAR,0.0,0
2964311,2017-07-26,32,LAWN AND GARDEN,0.0,0
2964312,2017-07-26,32,LINGERIE,0.0,0
2964313,2017-07-26,32,"LIQUOR,WINE,BEER",7.0,0
2964314,2017-07-26,32,MAGAZINES,1.0,0
2964315,2017-07-26,32,MEATS,54.072002,1
2964316,2017-07-26,32,PERSONAL CARE,62.0,4
2964317,2017-07-26,32,PET SUPPLIES,0.0,0
2964318,2017-07-26,32,PLAYERS AND ELECTRONICS,1.0,0
2964319,2017-07-26,32,POULTRY,46.259,0
2964320,2017-07-26,32,PREPARED FOODS,7.0,0
2964321,2017-07-26,32,PRODUCE,177.483,13
2964322,2017-07-26,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2964323,2017-07-26,32,SEAFOOD,1.0,0
2964324,2017-07-26,33,AUTOMOTIVE,4.0,0
2964325,2017-07-26,33,BABY CARE,0.0,0
2964326,2017-07-26,33,BEAUTY,1.0,0
2964327,2017-07-26,33,BEVERAGES,1649.0,12
2964328,2017-07-26,33,BOOKS,0.0,0
2964329,2017-07-26,33,BREAD/BAKERY,198.0,10
2964330,2017-07-26,33,CELEBRATION,6.0,0
2964331,2017-07-26,33,CLEANING,778.0,10
2964332,2017-07-26,33,DAIRY,448.0,90
2964333,2017-07-26,33,DELI,114.0,9
2964334,2017-07-26,33,EGGS,157.0,2
2964335,2017-07-26,33,FROZEN FOODS,37.0,0
2964336,2017-07-26,33,GROCERY I,2073.0,48
2964337,2017-07-26,33,GROCERY II,4.0,0
2964338,2017-07-26,33,HARDWARE,1.0,0
2964339,2017-07-26,33,HOME AND KITCHEN I,20.0,3
2964340,2017-07-26,33,HOME AND KITCHEN II,10.0,0
2964341,2017-07-26,33,HOME APPLIANCES,0.0,0
2964342,2017-07-26,33,HOME CARE,180.0,6
2964343,2017-07-26,33,LADIESWEAR,0.0,0
2964344,2017-07-26,33,LAWN AND GARDEN,0.0,0
2964345,2017-07-26,33,LINGERIE,8.0,0
2964346,2017-07-26,33,"LIQUOR,WINE,BEER",7.0,0
2964347,2017-07-26,33,MAGAZINES,2.0,0
2964348,2017-07-26,33,MEATS,269.181,0
2964349,2017-07-26,33,PERSONAL CARE,175.0,4
2964350,2017-07-26,33,PET SUPPLIES,0.0,0
2964351,2017-07-26,33,PLAYERS AND ELECTRONICS,2.0,0
2964352,2017-07-26,33,POULTRY,228.209,0
2964353,2017-07-26,33,PREPARED FOODS,7.0,0
2964354,2017-07-26,33,PRODUCE,898.745,19
2964355,2017-07-26,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
2964356,2017-07-26,33,SEAFOOD,0.0,0
2964357,2017-07-26,34,AUTOMOTIVE,2.0,0
2964358,2017-07-26,34,BABY CARE,0.0,0
2964359,2017-07-26,34,BEAUTY,1.0,0
2964360,2017-07-26,34,BEVERAGES,1605.0,10
2964361,2017-07-26,34,BOOKS,0.0,0
2964362,2017-07-26,34,BREAD/BAKERY,530.0,11
2964363,2017-07-26,34,CELEBRATION,5.0,0
2964364,2017-07-26,34,CLEANING,539.0,14
2964365,2017-07-26,34,DAIRY,560.0,112
2964366,2017-07-26,34,DELI,190.572,9
2964367,2017-07-26,34,EGGS,64.0,2
2964368,2017-07-26,34,FROZEN FOODS,52.0,0
2964369,2017-07-26,34,GROCERY I,2853.398,50
2964370,2017-07-26,34,GROCERY II,6.0,0
2964371,2017-07-26,34,HARDWARE,8.0,0
2964372,2017-07-26,34,HOME AND KITCHEN I,23.0,7
2964373,2017-07-26,34,HOME AND KITCHEN II,19.0,0
2964374,2017-07-26,34,HOME APPLIANCES,0.0,0
2964375,2017-07-26,34,HOME CARE,120.0,4
2964376,2017-07-26,34,LADIESWEAR,0.0,0
2964377,2017-07-26,34,LAWN AND GARDEN,5.0,0
2964378,2017-07-26,34,LINGERIE,0.0,0
2964379,2017-07-26,34,"LIQUOR,WINE,BEER",25.0,1
2964380,2017-07-26,34,MAGAZINES,0.0,0
2964381,2017-07-26,34,MEATS,204.45601,0
2964382,2017-07-26,34,PERSONAL CARE,190.0,4
2964383,2017-07-26,34,PET SUPPLIES,0.0,0
2964384,2017-07-26,34,PLAYERS AND ELECTRONICS,4.0,0
2964385,2017-07-26,34,POULTRY,179.408,0
2964386,2017-07-26,34,PREPARED FOODS,18.0,0
2964387,2017-07-26,34,PRODUCE,545.387,15
2964388,2017-07-26,34,SCHOOL AND OFFICE SUPPLIES,4.0,0
2964389,2017-07-26,34,SEAFOOD,4.0,1
2964390,2017-07-26,35,AUTOMOTIVE,9.0,5
2964391,2017-07-26,35,BABY CARE,0.0,0
2964392,2017-07-26,35,BEAUTY,0.0,0
2964393,2017-07-26,35,BEVERAGES,1264.0,178
2964394,2017-07-26,35,BOOKS,0.0,0
2964395,2017-07-26,35,BREAD/BAKERY,74.0,19
2964396,2017-07-26,35,CELEBRATION,2.0,2
2964397,2017-07-26,35,CLEANING,520.0,144
2964398,2017-07-26,35,DAIRY,212.0,69
2964399,2017-07-26,35,DELI,119.0,30
2964400,2017-07-26,35,EGGS,82.0,10
2964401,2017-07-26,35,FROZEN FOODS,28.0,10
2964402,2017-07-26,35,GROCERY I,2123.0,425
2964403,2017-07-26,35,GROCERY II,0.0,0
2964404,2017-07-26,35,HARDWARE,1.0,1
2964405,2017-07-26,35,HOME AND KITCHEN I,12.0,8
2964406,2017-07-26,35,HOME AND KITCHEN II,11.0,6
2964407,2017-07-26,35,HOME APPLIANCES,0.0,0
2964408,2017-07-26,35,HOME CARE,110.0,36
2964409,2017-07-26,35,LADIESWEAR,0.0,0
2964410,2017-07-26,35,LAWN AND GARDEN,0.0,0
2964411,2017-07-26,35,LINGERIE,0.0,0
2964412,2017-07-26,35,"LIQUOR,WINE,BEER",3.0,2
2964413,2017-07-26,35,MAGAZINES,0.0,0
2964414,2017-07-26,35,MEATS,222.445,16
2964415,2017-07-26,35,PERSONAL CARE,91.0,41
2964416,2017-07-26,35,PET SUPPLIES,3.0,1
2964417,2017-07-26,35,PLAYERS AND ELECTRONICS,3.0,2
2964418,2017-07-26,35,POULTRY,52.098,10
2964419,2017-07-26,35,PREPARED FOODS,21.0,4
2964420,2017-07-26,35,PRODUCE,355.688,68
2964421,2017-07-26,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
2964422,2017-07-26,35,SEAFOOD,0.0,0
2964423,2017-07-26,36,AUTOMOTIVE,2.0,0
2964424,2017-07-26,36,BABY CARE,0.0,0
2964425,2017-07-26,36,BEAUTY,1.0,0
2964426,2017-07-26,36,BEVERAGES,2457.0,11
2964427,2017-07-26,36,BOOKS,0.0,0
2964428,2017-07-26,36,BREAD/BAKERY,335.0,12
2964429,2017-07-26,36,CELEBRATION,5.0,0
2964430,2017-07-26,36,CLEANING,681.0,13
2964431,2017-07-26,36,DAIRY,576.0,118
2964432,2017-07-26,36,DELI,237.064,10
2964433,2017-07-26,36,EGGS,77.0,2
2964434,2017-07-26,36,FROZEN FOODS,74.71,2
2964435,2017-07-26,36,GROCERY I,2836.984,49
2964436,2017-07-26,36,GROCERY II,1.0,0
2964437,2017-07-26,36,HARDWARE,1.0,0
2964438,2017-07-26,36,HOME AND KITCHEN I,7.0,3
2964439,2017-07-26,36,HOME AND KITCHEN II,10.0,0
2964440,2017-07-26,36,HOME APPLIANCES,0.0,0
2964441,2017-07-26,36,HOME CARE,160.0,2
2964442,2017-07-26,36,LADIESWEAR,0.0,0
2964443,2017-07-26,36,LAWN AND GARDEN,25.0,0
2964444,2017-07-26,36,LINGERIE,0.0,0
2964445,2017-07-26,36,"LIQUOR,WINE,BEER",21.0,0
2964446,2017-07-26,36,MAGAZINES,0.0,0
2964447,2017-07-26,36,MEATS,197.492,0
2964448,2017-07-26,36,PERSONAL CARE,147.0,5
2964449,2017-07-26,36,PET SUPPLIES,3.0,0
